All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
26 Jun 2023 16:00:00.000        5.440           1.000000
26 Jun 2023 16:00:05.000        5.493           1.000000
26 Jun 2023 16:00:10.000        5.493           1.000000
26 Jun 2023 16:00:15.000        5.282           1.000000
26 Jun 2023 16:00:20.000        5.440           1.000000
26 Jun 2023 16:00:25.000        5.387           1.000000
26 Jun 2023 16:00:30.000        5.282           1.000000
26 Jun 2023 16:00:35.000        5.229           1.000000
26 Jun 2023 16:00:40.000        5.229           1.000000
26 Jun 2023 16:00:45.000        5.282           1.000000
26 Jun 2023 16:00:50.000        5.229           1.000000
26 Jun 2023 16:00:55.000        5.176           1.000000
26 Jun 2023 16:01:00.000        5.176           1.000000
26 Jun 2023 16:01:05.000        5.176           1.000000
26 Jun 2023 16:01:10.000        5.071           1.000000
26 Jun 2023 16:01:15.000        5.123           1.000000
26 Jun 2023 16:01:20.000        5.071           1.000000
26 Jun 2023 16:01:25.000        5.123           1.000000
26 Jun 2023 16:01:30.000        5.176           1.000000
26 Jun 2023 16:01:35.000        5.282           1.000000
26 Jun 2023 16:01:40.000        5.387           1.000000
26 Jun 2023 16:01:45.000        5.387           1.000000
26 Jun 2023 16:01:50.000        5.335           1.000000
26 Jun 2023 16:01:55.000        5.387           1.000000
26 Jun 2023 16:02:00.000        5.440           1.000000
26 Jun 2023 16:02:05.000        5.493           1.000000
26 Jun 2023 16:02:10.000        5.493           1.000000
26 Jun 2023 16:02:15.000        5.440           1.000000
26 Jun 2023 16:02:20.000        5.493           1.000000
26 Jun 2023 16:02:25.000        5.546           1.000000
26 Jun 2023 16:02:30.000        5.546           1.000000
26 Jun 2023 16:02:35.000        5.652           1.000000
26 Jun 2023 16:02:40.000        5.757           1.000000
26 Jun 2023 16:02:45.000        5.757           1.000000
26 Jun 2023 16:02:50.000        5.810           1.000000
26 Jun 2023 16:02:55.000        5.916           1.000000
26 Jun 2023 16:03:00.000        5.863           1.000000
26 Jun 2023 16:03:05.000        5.916           1.000000
26 Jun 2023 16:03:10.000        6.074           1.000000
26 Jun 2023 16:03:15.000        5.916           1.000000
26 Jun 2023 16:03:20.000        5.916           1.000000
26 Jun 2023 16:03:25.000        6.021           1.000000
26 Jun 2023 16:03:30.000        6.233           1.000000
26 Jun 2023 16:03:35.000        6.233           1.000000
26 Jun 2023 16:03:40.000        6.233           1.000000
26 Jun 2023 16:03:45.000        6.233           1.000000
26 Jun 2023 16:03:50.000        6.285           1.000000
26 Jun 2023 16:03:55.000        6.338           1.000000
26 Jun 2023 16:04:00.000        6.233           1.000000
26 Jun 2023 16:04:05.000        6.180           1.000000
26 Jun 2023 16:04:10.000        6.233           1.000000
26 Jun 2023 16:04:15.000        6.338           1.000000
26 Jun 2023 16:04:20.000        6.550           1.000000
26 Jun 2023 16:04:25.000        6.550           1.000000
26 Jun 2023 16:04:30.000        6.602           1.000000
26 Jun 2023 16:04:35.000        6.655           1.000000
26 Jun 2023 16:04:40.000        6.655           1.000000
26 Jun 2023 16:04:45.000        6.602           1.000000
26 Jun 2023 16:04:50.000        6.602           1.000000
26 Jun 2023 16:04:55.000        6.602           1.000000
26 Jun 2023 16:05:00.000        6.814           1.000000
26 Jun 2023 16:05:05.000        6.708           1.000000
26 Jun 2023 16:05:10.000        6.708           1.000000
26 Jun 2023 16:05:15.000        6.708           1.000000
26 Jun 2023 16:05:20.000        6.550           1.000000
26 Jun 2023 16:05:25.000        6.867           1.000000
26 Jun 2023 16:05:30.000        7.025           1.000000
26 Jun 2023 16:05:35.000        7.025           1.000000
26 Jun 2023 16:05:40.000        7.289           1.000000
26 Jun 2023 16:05:45.000        7.289           1.000000
26 Jun 2023 16:05:50.000        7.131           1.000000
26 Jun 2023 16:05:55.000        7.183           1.000000
26 Jun 2023 16:06:00.000        7.183           1.000000
26 Jun 2023 16:06:05.000        7.131           1.000000
26 Jun 2023 16:06:10.000        7.025           1.000000
26 Jun 2023 16:06:15.000        7.078           1.000000
26 Jun 2023 16:06:20.000        7.025           1.000000
26 Jun 2023 16:06:25.000        7.183           1.000000
26 Jun 2023 16:06:30.000        7.395           1.000000
26 Jun 2023 16:06:35.000        7.500           1.000000
26 Jun 2023 16:06:40.000        7.712           1.000000
26 Jun 2023 16:06:45.000        7.712           1.000000
26 Jun 2023 16:06:50.000        7.817           1.000000
26 Jun 2023 16:06:55.000        7.817           1.000000
26 Jun 2023 16:07:00.000        7.659           1.000000
26 Jun 2023 16:07:05.000        7.553           1.000000
26 Jun 2023 16:07:10.000        7.659           1.000000
26 Jun 2023 16:07:15.000        7.606           1.000000
26 Jun 2023 16:07:20.000        7.606           1.000000
26 Jun 2023 16:07:25.000        7.659           1.000000
26 Jun 2023 16:07:30.000        7.659           1.000000
26 Jun 2023 16:07:35.000        7.553           1.000000
26 Jun 2023 16:07:40.000        7.765           1.000000
26 Jun 2023 16:07:45.000        7.553           1.000000
26 Jun 2023 16:07:50.000        7.712           1.000000
26 Jun 2023 16:07:55.000        7.923           1.000000
26 Jun 2023 16:08:00.000        8.029           1.000000
26 Jun 2023 16:08:05.000        7.976           1.000000
26 Jun 2023 16:08:10.000        7.976           1.000000
26 Jun 2023 16:08:15.000        7.976           1.000000
26 Jun 2023 16:08:20.000        8.081           1.000000
26 Jun 2023 16:08:25.000        8.029           1.000000
26 Jun 2023 16:08:30.000        7.923           1.000000
26 Jun 2023 16:08:35.000        8.081           1.000000
26 Jun 2023 16:08:40.000        8.081           1.000000
26 Jun 2023 16:08:45.000        8.029           1.000000
26 Jun 2023 16:08:50.000        8.134           1.000000
26 Jun 2023 16:08:55.000        8.398           1.000000
26 Jun 2023 16:09:00.000        8.346           1.000000
26 Jun 2023 16:09:05.000        8.557           1.000000
26 Jun 2023 16:09:10.000        8.398           1.000000
26 Jun 2023 16:09:15.000        8.293           1.000000
26 Jun 2023 16:09:20.000        8.240           1.000000
26 Jun 2023 16:09:25.000        8.240           1.000000
26 Jun 2023 16:09:30.000        8.293           1.000000
26 Jun 2023 16:09:35.000        8.187           1.000000
26 Jun 2023 16:09:40.000        8.346           1.000000
26 Jun 2023 16:09:45.000        8.187           1.000000
26 Jun 2023 16:09:50.000        8.240           1.000000
26 Jun 2023 16:09:55.000        8.398           1.000000
26 Jun 2023 16:10:00.000        8.293           1.000000
26 Jun 2023 16:10:05.000        8.557           1.000000
26 Jun 2023 16:10:10.000        8.663           1.000000
26 Jun 2023 16:10:15.000        8.610           1.000000
26 Jun 2023 16:10:20.000        8.504           1.000000
26 Jun 2023 16:10:25.000        8.504           1.000000
26 Jun 2023 16:10:30.000        8.557           1.000000
26 Jun 2023 16:10:35.000        8.504           1.000000
26 Jun 2023 16:10:40.000        8.451           1.000000
26 Jun 2023 16:10:45.000        8.451           1.000000
26 Jun 2023 16:10:50.000        8.504           1.000000
26 Jun 2023 16:10:55.000        8.504           1.000000
26 Jun 2023 16:11:00.000        8.663           1.000000
26 Jun 2023 16:11:05.000        8.768           1.000000
26 Jun 2023 16:11:10.000        8.874           1.000000
26 Jun 2023 16:11:15.000        8.927           1.000000
26 Jun 2023 16:11:20.000        8.980           1.000000
26 Jun 2023 16:11:25.000        9.032           1.000000
26 Jun 2023 16:11:30.000        9.032           1.000000
26 Jun 2023 16:11:35.000        9.085           1.000000
26 Jun 2023 16:11:40.000        9.191           1.000000
26 Jun 2023 16:11:45.000        9.032           1.000000
26 Jun 2023 16:11:50.000        8.980           1.000000
26 Jun 2023 16:11:55.000        9.032           1.000000
26 Jun 2023 16:12:00.000        9.085           1.000000
26 Jun 2023 16:12:05.000        9.191           1.000000
26 Jun 2023 16:12:10.000        9.349           1.000000
26 Jun 2023 16:12:15.000        9.455           1.000000
26 Jun 2023 16:12:20.000        9.508           1.000000
26 Jun 2023 16:12:25.000        9.561           1.000000
26 Jun 2023 16:12:30.000        9.508           1.000000
26 Jun 2023 16:12:35.000        9.508           1.000000
26 Jun 2023 16:12:40.000        9.455           1.000000
26 Jun 2023 16:12:45.000        9.613           1.000000
26 Jun 2023 16:12:50.000        9.613           1.000000
26 Jun 2023 16:12:55.000        9.561           1.000000
26 Jun 2023 16:13:00.000        9.561           1.000000
26 Jun 2023 16:13:05.000        9.613           1.000000
26 Jun 2023 16:13:10.000        9.402           1.000000
26 Jun 2023 16:13:15.000        9.508           1.000000
26 Jun 2023 16:13:20.000        9.455           1.000000
26 Jun 2023 16:13:25.000        9.244           1.000000
26 Jun 2023 16:13:30.000        9.244           1.000000
26 Jun 2023 16:13:35.000        9.138           1.000000
26 Jun 2023 16:13:40.000        8.980           1.000000
26 Jun 2023 16:13:45.000        9.138           1.000000
26 Jun 2023 16:13:50.000        9.138           1.000000
26 Jun 2023 16:13:55.000        9.349           1.000000
26 Jun 2023 16:14:00.000        9.508           1.000000
26 Jun 2023 16:14:05.000        9.613           1.000000
26 Jun 2023 16:14:10.000        9.666           1.000000
26 Jun 2023 16:14:15.000        9.561           1.000000
26 Jun 2023 16:14:20.000        9.613           1.000000
26 Jun 2023 16:14:25.000        9.666           1.000000
26 Jun 2023 16:14:30.000        9.719           1.000000
26 Jun 2023 16:14:35.000        9.719           1.000000
26 Jun 2023 16:14:40.000        9.825           1.000000
26 Jun 2023 16:14:45.000        9.930           1.000000
26 Jun 2023 16:14:50.000        9.878           1.000000
26 Jun 2023 16:14:55.000        9.825           1.000000
26 Jun 2023 16:15:00.000        9.825           1.000000
26 Jun 2023 16:15:05.000        9.878           1.000000
26 Jun 2023 16:15:10.000        9.930           1.000000
26 Jun 2023 16:15:15.000        9.878           1.000000
26 Jun 2023 16:15:20.000        9.983           1.000000
26 Jun 2023 16:15:25.000       10.036           1.000000
26 Jun 2023 16:15:30.000       10.089           1.000000
26 Jun 2023 16:15:35.000       10.036           1.000000
26 Jun 2023 16:15:40.000       10.195           1.000000
26 Jun 2023 16:15:45.000       10.195           1.000000
26 Jun 2023 16:15:50.000       10.036           1.000000
26 Jun 2023 16:15:55.000       10.142           1.000000
26 Jun 2023 16:16:00.000       10.089           1.000000
26 Jun 2023 16:16:05.000       10.036           1.000000
26 Jun 2023 16:16:10.000       10.036           1.000000
26 Jun 2023 16:16:15.000       10.089           1.000000
26 Jun 2023 16:16:20.000       10.089           1.000000
26 Jun 2023 16:16:25.000       10.142           1.000000
26 Jun 2023 16:16:30.000        9.983           1.000000
26 Jun 2023 16:16:35.000        9.983           1.000000
26 Jun 2023 16:16:40.000        9.930           1.000000
26 Jun 2023 16:16:45.000        9.930           1.000000
26 Jun 2023 16:16:50.000        9.878           1.000000
26 Jun 2023 16:16:55.000        9.931           1.000000
26 Jun 2023 16:17:00.000        9.772           1.000000
26 Jun 2023 16:17:05.000        9.772           1.000000
26 Jun 2023 16:17:10.000        9.983           1.000000
26 Jun 2023 16:17:15.000        9.772           1.000000
26 Jun 2023 16:17:20.000        9.772           1.000000
26 Jun 2023 16:17:25.000        9.772           1.000000
26 Jun 2023 16:17:30.000        9.772           1.000000
26 Jun 2023 16:17:35.000        9.772           1.000000
26 Jun 2023 16:17:40.000        9.772           1.000000
26 Jun 2023 16:17:45.000        9.825           1.000000
26 Jun 2023 16:17:50.000        9.772           1.000000
26 Jun 2023 16:17:55.000        9.825           1.000000
26 Jun 2023 16:18:00.000        9.983           1.000000
26 Jun 2023 16:18:05.000       10.142           1.000000
26 Jun 2023 16:18:10.000       10.142           1.000000
26 Jun 2023 16:18:15.000       10.142           1.000000
26 Jun 2023 16:18:20.000       10.036           1.000000
26 Jun 2023 16:18:25.000       10.089           1.000000
26 Jun 2023 16:18:30.000       10.195           1.000000
26 Jun 2023 16:18:35.000       10.195           1.000000
26 Jun 2023 16:18:40.000       10.247           1.000000
26 Jun 2023 16:18:45.000       10.142           1.000000
26 Jun 2023 16:18:50.000       10.247           1.000000
26 Jun 2023 16:18:55.000       10.195           1.000000
26 Jun 2023 16:19:00.000       10.247           1.000000
26 Jun 2023 16:19:05.000       10.195           1.000000
26 Jun 2023 16:19:10.000       10.195           1.000000
26 Jun 2023 16:19:15.000       10.300           1.000000
26 Jun 2023 16:19:20.000       10.195           1.000000
26 Jun 2023 16:19:25.000       10.247           1.000000
26 Jun 2023 16:19:30.000       10.247           1.000000
26 Jun 2023 16:19:35.000       10.247           1.000000
26 Jun 2023 16:19:40.000       10.247           1.000000
26 Jun 2023 16:19:45.000       10.353           1.000000
26 Jun 2023 16:19:50.000       10.353           1.000000
26 Jun 2023 16:19:55.000       10.300           1.000000
26 Jun 2023 16:20:00.000       10.142           1.000000
26 Jun 2023 16:20:05.000       10.195           1.000000
26 Jun 2023 16:20:10.000       10.036           1.000000
26 Jun 2023 16:20:15.000       10.036           1.000000
26 Jun 2023 16:20:20.000       10.195           1.000000
26 Jun 2023 16:20:25.000       10.195           1.000000
26 Jun 2023 16:20:30.000       10.195           1.000000
26 Jun 2023 16:20:35.000       10.142           1.000000
26 Jun 2023 16:20:40.000       10.142           1.000000
26 Jun 2023 16:20:45.000       10.142           1.000000
26 Jun 2023 16:20:50.000       10.195           1.000000
26 Jun 2023 16:20:55.000       10.248           1.000000
26 Jun 2023 16:21:00.000       10.353           1.000000
26 Jun 2023 16:21:05.000       10.353           1.000000
26 Jun 2023 16:21:10.000       10.406           1.000000
26 Jun 2023 16:21:15.000       10.406           1.000000
26 Jun 2023 16:21:20.000       10.353           1.000000
26 Jun 2023 16:21:25.000       10.353           1.000000
26 Jun 2023 16:21:30.000       10.300           1.000000
26 Jun 2023 16:21:35.000       10.300           1.000000
26 Jun 2023 16:21:40.000       10.300           1.000000
26 Jun 2023 16:21:45.000       10.300           1.000000
26 Jun 2023 16:21:50.000       10.353           1.000000
26 Jun 2023 16:21:55.000       10.406           1.000000
26 Jun 2023 16:22:00.000       10.353           1.000000
26 Jun 2023 16:22:05.000       10.406           1.000000
26 Jun 2023 16:22:10.000       10.300           1.000000
26 Jun 2023 16:22:15.000       10.300           1.000000
26 Jun 2023 16:22:20.000       10.300           1.000000
26 Jun 2023 16:22:25.000       10.300           1.000000
26 Jun 2023 16:22:30.000       10.300           1.000000
26 Jun 2023 16:22:35.000       10.248           1.000000
26 Jun 2023 16:22:40.000       10.300           1.000000
26 Jun 2023 16:22:45.000       10.195           1.000000
26 Jun 2023 16:22:50.000        9.878           1.000000
26 Jun 2023 16:22:55.000        9.983           1.000000
26 Jun 2023 16:23:00.000        9.983           1.000000
26 Jun 2023 16:23:05.000       10.089           1.000000
26 Jun 2023 16:23:10.000       10.089           1.000000
26 Jun 2023 16:23:15.000       10.248           1.000000
26 Jun 2023 16:23:20.000       10.248           1.000000
26 Jun 2023 16:23:25.000       10.248           1.000000
26 Jun 2023 16:23:30.000       10.248           1.000000
26 Jun 2023 16:23:35.000       10.353           1.000000
26 Jun 2023 16:23:40.000       10.300           1.000000
26 Jun 2023 16:23:45.000       10.248           1.000000
26 Jun 2023 16:23:50.000       10.248           1.000000
26 Jun 2023 16:23:55.000       10.142           1.000000
26 Jun 2023 16:24:00.000       10.195           1.000000
26 Jun 2023 16:24:05.000       10.089           1.000000
26 Jun 2023 16:24:10.000       10.089           1.000000
26 Jun 2023 16:24:15.000       10.142           1.000000
26 Jun 2023 16:24:20.000       10.089           1.000000
26 Jun 2023 16:24:25.000       10.036           1.000000
26 Jun 2023 16:24:30.000       10.036           1.000000
26 Jun 2023 16:24:35.000        9.983           1.000000
26 Jun 2023 16:24:40.000        9.931           1.000000
26 Jun 2023 16:24:45.000        9.825           1.000000
26 Jun 2023 16:24:50.000        9.983           1.000000
26 Jun 2023 16:24:55.000        9.931           1.000000
26 Jun 2023 16:25:00.000        9.983           1.000000
26 Jun 2023 16:25:05.000        9.983           1.000000
26 Jun 2023 16:25:10.000        9.931           1.000000
26 Jun 2023 16:25:15.000       10.036           1.000000
26 Jun 2023 16:25:20.000        9.983           1.000000
26 Jun 2023 16:25:25.000        9.931           1.000000
26 Jun 2023 16:25:30.000        9.825           1.000000
26 Jun 2023 16:25:35.000        9.878           1.000000
26 Jun 2023 16:25:40.000        9.825           1.000000
26 Jun 2023 16:25:45.000        9.878           1.000000
26 Jun 2023 16:25:50.000        9.878           1.000000
26 Jun 2023 16:25:55.000        9.931           1.000000
26 Jun 2023 16:26:00.000        9.931           1.000000
26 Jun 2023 16:26:05.000        9.825           1.000000
26 Jun 2023 16:26:10.000        9.983           1.000000
26 Jun 2023 16:26:15.000        9.878           1.000000
26 Jun 2023 16:26:20.000       10.036           1.000000
26 Jun 2023 16:26:25.000        9.983           1.000000
26 Jun 2023 16:26:30.000       10.036           1.000000
26 Jun 2023 16:26:35.000       10.036           1.000000
26 Jun 2023 16:26:40.000       10.142           1.000000
26 Jun 2023 16:26:45.000       10.248           1.000000
26 Jun 2023 16:26:50.000       10.300           1.000000
26 Jun 2023 16:26:55.000       10.353           1.000000
26 Jun 2023 16:27:00.000       10.248           1.000000
26 Jun 2023 16:27:05.000       10.300           1.000000
26 Jun 2023 16:27:10.000       10.248           1.000000
26 Jun 2023 16:27:15.000       10.248           1.000000
26 Jun 2023 16:27:20.000       10.195           1.000000
26 Jun 2023 16:27:25.000       10.142           1.000000
26 Jun 2023 16:27:30.000       10.142           1.000000
26 Jun 2023 16:27:35.000       10.195           1.000000
26 Jun 2023 16:27:40.000       10.089           1.000000
26 Jun 2023 16:27:45.000       10.142           1.000000
26 Jun 2023 16:27:50.000       10.248           1.000000
26 Jun 2023 16:27:55.000       10.248           1.000000
26 Jun 2023 16:28:00.000       10.406           1.000000
26 Jun 2023 16:28:05.000       10.353           1.000000
26 Jun 2023 16:28:10.000       10.248           1.000000
26 Jun 2023 16:28:15.000       10.248           1.000000
26 Jun 2023 16:28:20.000       10.459           1.000000
26 Jun 2023 16:28:25.000       10.459           1.000000
26 Jun 2023 16:28:30.000       10.512           1.000000
26 Jun 2023 16:28:35.000       10.512           1.000000
26 Jun 2023 16:28:40.000       10.564           1.000000
26 Jun 2023 16:28:45.000       10.670           1.000000
26 Jun 2023 16:28:50.000       10.670           1.000000
26 Jun 2023 16:28:55.000       10.406           1.000000
26 Jun 2023 16:29:00.000       10.406           1.000000
26 Jun 2023 16:29:05.000       10.300           1.000000
26 Jun 2023 16:29:10.000       10.248           1.000000
26 Jun 2023 16:29:15.000       10.248           1.000000
26 Jun 2023 16:29:20.000       10.406           1.000000
26 Jun 2023 16:29:25.000       10.353           1.000000
26 Jun 2023 16:29:30.000       10.300           1.000000
26 Jun 2023 16:29:35.000       10.089           1.000000
26 Jun 2023 16:29:40.000       10.195           1.000000
26 Jun 2023 16:29:45.000       10.300           1.000000
26 Jun 2023 16:29:50.000       10.142           1.000000
26 Jun 2023 16:29:55.000       10.195           1.000000
26 Jun 2023 16:30:00.000       10.195           1.000000
26 Jun 2023 16:30:05.000       10.300           1.000000
26 Jun 2023 16:30:10.000       10.353           1.000000
26 Jun 2023 16:30:15.000       10.406           1.000000
26 Jun 2023 16:30:20.000       10.512           1.000000
26 Jun 2023 16:30:25.000       10.406           1.000000
26 Jun 2023 16:30:30.000       10.406           1.000000
26 Jun 2023 16:30:35.000       10.459           1.000000
26 Jun 2023 16:30:40.000       10.247           1.000000
26 Jun 2023 16:30:45.000       10.406           1.000000
26 Jun 2023 16:30:50.000       10.353           1.000000
26 Jun 2023 16:30:55.000       10.300           1.000000
26 Jun 2023 16:31:00.000       10.300           1.000000
26 Jun 2023 16:31:05.000       10.300           1.000000
26 Jun 2023 16:31:10.000       10.300           1.000000
26 Jun 2023 16:31:15.000       10.300           1.000000
26 Jun 2023 16:31:20.000       10.300           1.000000
26 Jun 2023 16:31:25.000       10.406           1.000000
26 Jun 2023 16:31:30.000       10.353           1.000000
26 Jun 2023 16:31:35.000       10.300           1.000000
26 Jun 2023 16:31:40.000       10.353           1.000000
26 Jun 2023 16:31:45.000       10.247           1.000000
26 Jun 2023 16:31:50.000       10.142           1.000000
26 Jun 2023 16:31:55.000       10.195           1.000000
26 Jun 2023 16:32:00.000       10.089           1.000000
26 Jun 2023 16:32:05.000       10.089           1.000000
26 Jun 2023 16:32:10.000       10.089           1.000000
26 Jun 2023 16:32:15.000       10.036           1.000000
26 Jun 2023 16:32:20.000       10.036           1.000000
26 Jun 2023 16:32:25.000       10.142           1.000000
26 Jun 2023 16:32:30.000       10.142           1.000000
26 Jun 2023 16:32:35.000       10.089           1.000000
26 Jun 2023 16:32:40.000       10.036           1.000000
26 Jun 2023 16:32:45.000        9.983           1.000000
26 Jun 2023 16:32:50.000        9.983           1.000000
26 Jun 2023 16:32:55.000        9.878           1.000000
26 Jun 2023 16:33:00.000        9.983           1.000000
26 Jun 2023 16:33:05.000        9.983           1.000000
26 Jun 2023 16:33:10.000        9.983           1.000000
26 Jun 2023 16:33:15.000       10.089           1.000000
26 Jun 2023 16:33:20.000       10.142           1.000000
26 Jun 2023 16:33:25.000       10.195           1.000000
26 Jun 2023 16:33:30.000       10.142           1.000000
26 Jun 2023 16:33:35.000       10.036           1.000000
26 Jun 2023 16:33:40.000        9.878           1.000000
26 Jun 2023 16:33:45.000        9.878           1.000000
26 Jun 2023 16:33:50.000        9.878           1.000000
26 Jun 2023 16:33:55.000        9.719           1.000000
26 Jun 2023 16:34:00.000        9.772           1.000000
26 Jun 2023 16:34:05.000        9.719           1.000000
26 Jun 2023 16:34:10.000        9.614           1.000000
26 Jun 2023 16:34:15.000        9.561           1.000000
26 Jun 2023 16:34:20.000        9.666           1.000000
26 Jun 2023 16:34:25.000        9.666           1.000000
26 Jun 2023 16:34:30.000        9.772           1.000000
26 Jun 2023 16:34:35.000        9.719           1.000000
26 Jun 2023 16:34:40.000        9.561           1.000000
26 Jun 2023 16:34:45.000        9.561           1.000000
26 Jun 2023 16:34:50.000        9.666           1.000000
26 Jun 2023 16:34:55.000        9.613           1.000000
26 Jun 2023 16:35:00.000        9.561           1.000000
26 Jun 2023 16:35:05.000        9.666           1.000000
26 Jun 2023 16:35:10.000        9.561           1.000000
26 Jun 2023 16:35:15.000        9.508           1.000000
26 Jun 2023 16:35:20.000        9.666           1.000000
26 Jun 2023 16:35:25.000        9.666           1.000000
26 Jun 2023 16:35:30.000        9.719           1.000000
26 Jun 2023 16:35:35.000        9.666           1.000000
26 Jun 2023 16:35:40.000        9.878           1.000000
26 Jun 2023 16:35:45.000        9.930           1.000000
26 Jun 2023 16:35:50.000        9.825           1.000000
26 Jun 2023 16:35:55.000        9.825           1.000000
26 Jun 2023 16:36:00.000        9.666           1.000000
26 Jun 2023 16:36:05.000        9.719           1.000000
26 Jun 2023 16:36:10.000        9.561           1.000000
26 Jun 2023 16:36:15.000        9.455           1.000000
26 Jun 2023 16:36:20.000        9.297           1.000000
26 Jun 2023 16:36:25.000        9.297           1.000000
26 Jun 2023 16:36:30.000        9.297           1.000000
26 Jun 2023 16:36:35.000        9.244           1.000000
26 Jun 2023 16:36:40.000        9.297           1.000000
26 Jun 2023 16:36:45.000        9.244           1.000000
26 Jun 2023 16:36:50.000        9.191           1.000000
26 Jun 2023 16:36:55.000        9.244           1.000000
26 Jun 2023 16:37:00.000        9.349           1.000000
26 Jun 2023 16:37:05.000        9.244           1.000000
26 Jun 2023 16:37:10.000        9.244           1.000000
26 Jun 2023 16:37:15.000        9.244           1.000000
26 Jun 2023 16:37:20.000        9.244           1.000000
26 Jun 2023 16:37:25.000        9.191           1.000000
26 Jun 2023 16:37:30.000        9.138           1.000000
26 Jun 2023 16:37:35.000        9.138           1.000000
26 Jun 2023 16:37:40.000        9.032           1.000000
26 Jun 2023 16:37:45.000        8.821           1.000000
26 Jun 2023 16:37:50.000        8.874           1.000000
26 Jun 2023 16:37:55.000        8.874           1.000000
26 Jun 2023 16:38:00.000        8.927           1.000000
26 Jun 2023 16:38:05.000        9.032           1.000000
26 Jun 2023 16:38:10.000        9.085           1.000000
26 Jun 2023 16:38:15.000        9.032           1.000000
26 Jun 2023 16:38:20.000        8.927           1.000000
26 Jun 2023 16:38:25.000        8.927           1.000000
26 Jun 2023 16:38:30.000        8.980           1.000000
26 Jun 2023 16:38:35.000        8.980           1.000000
26 Jun 2023 16:38:40.000        9.085           1.000000
26 Jun 2023 16:38:45.000        9.032           1.000000
26 Jun 2023 16:38:50.000        8.980           1.000000
26 Jun 2023 16:38:55.000        8.821           1.000000
26 Jun 2023 16:39:00.000        8.610           1.000000
26 Jun 2023 16:39:05.000        8.557           1.000000
26 Jun 2023 16:39:10.000        8.663           1.000000
26 Jun 2023 16:39:15.000        8.557           1.000000
26 Jun 2023 16:39:20.000        8.504           1.000000
26 Jun 2023 16:39:25.000        8.557           1.000000
26 Jun 2023 16:39:30.000        8.663           1.000000
26 Jun 2023 16:39:35.000        8.451           1.000000
26 Jun 2023 16:39:40.000        8.293           1.000000
26 Jun 2023 16:39:45.000        8.346           1.000000
26 Jun 2023 16:39:50.000        8.240           1.000000
26 Jun 2023 16:39:55.000        8.293           1.000000
26 Jun 2023 16:40:00.000        8.451           1.000000
26 Jun 2023 16:40:05.000        8.346           1.000000
26 Jun 2023 16:40:10.000        8.346           1.000000
26 Jun 2023 16:40:15.000        8.398           1.000000
26 Jun 2023 16:40:20.000        8.504           1.000000
26 Jun 2023 16:40:25.000        8.398           1.000000
26 Jun 2023 16:40:30.000        8.451           1.000000
26 Jun 2023 16:40:35.000        8.557           1.000000
26 Jun 2023 16:40:40.000        8.346           1.000000
26 Jun 2023 16:40:45.000        8.240           1.000000
26 Jun 2023 16:40:50.000        8.081           1.000000
26 Jun 2023 16:40:55.000        8.029           1.000000
26 Jun 2023 16:41:00.000        8.029           1.000000
26 Jun 2023 16:41:05.000        8.029           1.000000
26 Jun 2023 16:41:10.000        7.976           1.000000
26 Jun 2023 16:41:15.000        7.923           1.000000
26 Jun 2023 16:41:20.000        7.976           1.000000
26 Jun 2023 16:41:25.000        7.976           1.000000
26 Jun 2023 16:41:30.000        7.976           1.000000
26 Jun 2023 16:41:35.000        7.923           1.000000
26 Jun 2023 16:41:40.000        7.817           1.000000
26 Jun 2023 16:41:45.000        7.817           1.000000
26 Jun 2023 16:41:50.000        7.659           1.000000
26 Jun 2023 16:41:55.000        7.712           1.000000
26 Jun 2023 16:42:00.000        7.712           1.000000
26 Jun 2023 16:42:05.000        7.553           1.000000
26 Jun 2023 16:42:10.000        7.553           1.000000
26 Jun 2023 16:42:15.000        7.553           1.000000
26 Jun 2023 16:42:20.000        7.606           1.000000
26 Jun 2023 16:42:25.000        7.553           1.000000
26 Jun 2023 16:42:30.000        7.712           1.000000
26 Jun 2023 16:42:35.000        7.659           1.000000
26 Jun 2023 16:42:40.000        7.448           1.000000
26 Jun 2023 16:42:45.000        7.395           1.000000
26 Jun 2023 16:42:50.000        7.342           1.000000
26 Jun 2023 16:42:55.000        7.289           1.000000
26 Jun 2023 16:43:00.000        7.131           1.000000
26 Jun 2023 16:43:05.000        7.131           1.000000
26 Jun 2023 16:43:10.000        7.131           1.000000
26 Jun 2023 16:43:15.000        7.183           1.000000
26 Jun 2023 16:43:20.000        7.236           1.000000
26 Jun 2023 16:43:25.000        7.289           1.000000
26 Jun 2023 16:43:30.000        7.342           1.000000
26 Jun 2023 16:43:35.000        7.342           1.000000
26 Jun 2023 16:43:40.000        7.448           1.000000
26 Jun 2023 16:43:45.000        7.448           1.000000
26 Jun 2023 16:43:50.000        7.236           1.000000
26 Jun 2023 16:43:55.000        7.236           1.000000
26 Jun 2023 16:44:00.000        7.236           1.000000
26 Jun 2023 16:44:05.000        7.025           1.000000
26 Jun 2023 16:44:10.000        6.919           1.000000
26 Jun 2023 16:44:15.000        6.814           1.000000
26 Jun 2023 16:44:20.000        6.866           1.000000
26 Jun 2023 16:44:25.000        6.919           1.000000
26 Jun 2023 16:44:30.000        6.761           1.000000
26 Jun 2023 16:44:35.000        6.708           1.000000
