                                                                      29 Aug 2023 20:15:39
Satellite-SPICESat


                           Definition                           
----------------------------------------------------------------
Temperature Model for SPICESat                                  
                                                                
Solar Flux at 1 AU         = 1361.166 W/m^2                     
Earth Albedo               = 0.340                              
                                                                
Shape                      = Plate                              
Cross sectional Area       = 1.000 m^2                          
Material Emissivity        = 0.924                              
Material Absorptivity      = 0.248                              
Plate Normal Vector        = Earth (based on Satellite/SPICESat)
                                                                
Internal Power Dissipation = 0.000 W                            


       Time (UTCG)          Temperature (K)    Solar Flux (dBW/m^2)    Solar Intensity (%)
29 Aug 2023 18:56:45.000            241.891               31.253180                 0.0000
29 Aug 2023 18:56:50.000            241.891               31.253179                 0.0000
29 Aug 2023 18:56:55.000            241.891               31.253177                 0.0000
29 Aug 2023 18:57:00.000            241.891               31.253175                 0.0000
29 Aug 2023 18:57:05.000            241.891               31.253174                 0.0000
29 Aug 2023 18:57:10.000            241.891               31.253172                 0.0000
29 Aug 2023 18:57:15.000            241.891               31.253170                 0.0000
29 Aug 2023 18:57:20.000            241.891               31.253169                 0.0000
29 Aug 2023 18:57:25.000            241.891               31.253167                 0.0000
29 Aug 2023 18:57:30.000            241.891               31.253165                 0.0000
29 Aug 2023 18:57:35.000            241.891               31.253164                 0.0000
29 Aug 2023 18:57:40.000            241.891               31.253162                 0.0000
29 Aug 2023 18:57:45.000            241.891               31.253160                 0.0000
29 Aug 2023 18:57:50.000            241.891               31.253159                 0.0000
29 Aug 2023 18:57:55.000            241.891               31.253157                 0.0000
29 Aug 2023 18:58:00.000            241.891               31.253156                 0.0000
29 Aug 2023 18:58:05.000            241.891               31.253154                 0.0000
29 Aug 2023 18:58:10.000            241.891               31.253153                 0.0000
29 Aug 2023 18:58:15.000            241.891               31.253151                 0.0000
29 Aug 2023 18:58:20.000            241.891               31.253149                 0.0000
29 Aug 2023 18:58:25.000            241.891               31.253148                 0.0000
29 Aug 2023 18:58:30.000            241.891               31.253146                 0.0000
29 Aug 2023 18:58:35.000            241.891               31.253145                 0.0000
29 Aug 2023 18:58:40.000            241.891               31.253143                 0.0000
29 Aug 2023 18:58:45.000            241.891               31.253142                 0.0000
29 Aug 2023 18:58:50.000            241.891               31.253140                 0.0000
29 Aug 2023 18:58:55.000            241.891               31.253139                 0.0000
29 Aug 2023 18:59:00.000            241.891               31.253137                 0.0000
29 Aug 2023 18:59:05.000            241.891               31.253136                 0.0000
29 Aug 2023 18:59:10.000            241.891               31.253135                 0.0000
29 Aug 2023 18:59:15.000            241.891               31.253133                 0.0000
29 Aug 2023 18:59:20.000            241.891               31.253132                 0.0000
29 Aug 2023 18:59:25.000            241.891               31.253130                 0.0000
29 Aug 2023 18:59:30.000            241.891               31.253129                 0.0000
29 Aug 2023 18:59:35.000            241.891               31.253128                 0.0000
29 Aug 2023 18:59:40.000            241.891               31.253126                 0.0000
29 Aug 2023 18:59:45.000            241.891               31.253125                 0.0000
29 Aug 2023 18:59:50.000            241.891               31.253124                 0.0000
29 Aug 2023 18:59:55.000            241.891               31.253122                 0.0000
29 Aug 2023 19:00:00.000            241.891               31.253121                 0.0000
29 Aug 2023 19:00:05.000            241.891               31.253120                 0.0000
29 Aug 2023 19:00:10.000            241.891               31.253118                 0.0000
29 Aug 2023 19:00:15.000            241.890               31.253117                 0.0000
29 Aug 2023 19:00:20.000            241.890               31.253116                 0.0000
29 Aug 2023 19:00:25.000            241.890               31.253114                 0.0000
29 Aug 2023 19:00:30.000            241.890               31.253113                 0.0000
29 Aug 2023 19:00:35.000            241.890               31.253112                 0.0000
29 Aug 2023 19:00:40.000            241.890               31.253111                 0.0000
29 Aug 2023 19:00:45.000            241.890               31.253109                 0.0000
29 Aug 2023 19:00:50.000            241.890               31.253108                 0.0000
29 Aug 2023 19:00:55.000            241.890               31.253107                 0.0000
29 Aug 2023 19:01:00.000            241.890               31.253106                 0.0000
29 Aug 2023 19:01:05.000            241.890               31.253105                 0.0000
29 Aug 2023 19:01:10.000            241.890               31.253104                 0.0000
29 Aug 2023 19:01:15.000            241.890               31.253102                 0.0000
29 Aug 2023 19:01:20.000            241.890               31.253101                 0.0000
29 Aug 2023 19:01:25.000            241.890               31.253100                 0.0000
29 Aug 2023 19:01:30.000            241.890               31.253099                 0.0000
